play,shooter,goalie,shooterTeamScore,goalieTeamScore,shooterHomeAway,period,time,x,y,shotType,manAdvantageDiff
SHOT,8476987,8475831,1,5,home,3,2539,36.0,-11.0,Slap Shot,0
SHOT,8476442,8476343,5,1,away,3,2564,31.0,4.0,Deflected,0
SHOT,8480069,8476343,5,1,away,3,2570,33.0,3.0,Wrist Shot,0
SHOT,8476442,8476343,5,1,away,3,2578,48.0,-9.0,Wrist Shot,0
SHOT,8475188,8475831,1,5,home,3,2703,1.0,-31.0,Wrist Shot,0
SHOT,8479398,8476343,5,1,away,3,2727,33.0,11.0,Wrist Shot,0
SHOT,8475191,8475831,1,5,home,3,2953,65.0,-12.0,Snap Shot,1
SHOT,8477492,8476343,5,1,away,3,3065,31.0,26.0,Wrist Shot,0
SHOT,8476539,8475831,1,5,home,3,3169,60.0,-15.0,Wrist Shot,0
SHOT,8475750,8475831,1,5,home,3,3300,-55.0,-16.0,Wrist Shot,0
SHOT,8474157,8475831,1,5,home,3,3340,62.0,-18.0,Snap Shot,0
SHOT,8468674,8475831,1,5,home,3,3347,39.0,30.0,Snap Shot,0
SHOT,8476539,8475831,1,5,home,3,3409,60.0,-17.0,Wrist Shot,0
SHOT,8475188,8475831,1,5,home,3,3437,36.0,1.0,Slap Shot,0
GOAL,8474685,8476343,5,1,away,3,3478,94.0,-6.0,Wrist Shot,-1
SHOT,8475204,8475831,1,6,home,3,3524,80.0,-1.0,Wrist Shot,1
SHOT,8475913,8475831,1,6,home,3,3585,69.0,9.0,Backhand,0
GOAL,8474641,8480925,0,0,away,1,50,58.0,6.0,Wrist Shot,0
SHOT,8477501,8468011,0,1,home,1,116,58.0,4.0,Tip-In,0
SHOT,8480069,8468011,0,1,home,1,138,66.0,21.0,Wrist Shot,0
SHOT,8477507,8468011,0,1,home,1,146,37.0,-33.0,Snap Shot,0
SHOT,8477941,8480925,1,0,away,1,165,80.0,0.0,Tip-In,0
SHOT,8475164,8480925,1,0,away,1,217,53.0,3.0,Wrist Shot,0
SHOT,8476455,8468011,0,1,home,1,228,76.0,-21.0,Wrist Shot,0
SHOT,8480069,8468011,0,1,home,1,270,82.0,-5.0,Backhand,0
SHOT,8475764,8480925,1,0,away,1,288,60.0,-25.0,Wrist Shot,0
SHOT,8474641,8480925,1,0,away,1,361,51.0,8.0,Wrist Shot,0
SHOT,8473446,8468011,0,1,home,1,470,35.0,34.0,Snap Shot,0
SHOT,8479398,8468011,0,1,home,1,485,37.0,0.0,Slap Shot,0
SHOT,8474569,8468011,0,1,home,1,507,71.0,0.0,Wrist Shot,0
SHOT,8476483,8480925,1,0,away,1,618,62.0,-20.0,Wrist Shot,0
SHOT,8477456,8468011,0,1,home,1,640,65.0,9.0,Tip-In,0
SHOT,8477930,8468011,0,1,home,1,744,47.0,1.0,Wrist Shot,0
GOAL,8477240,8480925,1,0,away,1,771,83.0,-6.0,Wrist Shot,0
SHOT,8479398,8468011,0,2,home,1,879,38.0,0.0,Wrist Shot,1
SHOT,8480069,8468011,0,2,home,1,900,83.0,-12.0,Wrist Shot,1
SHOT,8474641,8480925,2,0,away,1,1041,49.0,13.0,Wrist Shot,1
SHOT,8475790,8480925,2,0,away,1,1089,63.0,-15.0,Wrist Shot,0
SHOT,8474683,8480925,2,0,away,2,1364,83.0,-26.0,Wrist Shot,-1
SHOT,8475790,8480925,2,0,away,2,1387,60.0,31.0,Wrist Shot,-1
SHOT,8477435,8468011,0,2,home,2,1405,36.0,-17.0,Snap Shot,0
SHOT,8477456,8468011,0,2,home,2,1454,85.0,-10.0,Wrist Shot,1
SHOT,8477492,8468011,0,2,home,2,1509,74.0,19.0,Snap Shot,1
GOAL,8475820,8468011,0,2,home,2,1522,91.0,-7.0,Wrist Shot,1
SHOT,8479368,8480925,2,1,away,2,1555,61.0,30.0,Wrist Shot,0
GOAL,8470612,8480925,2,1,away,2,1708,60.0,8.0,Wrist Shot,1
SHOT,8480069,8468011,1,3,home,2,1728,36.0,6.0,Wrist Shot,0
SHOT,8475820,8468011,1,3,home,2,1729,79.0,3.0,Wrist Shot,0
SHOT,8476442,8468011,1,3,home,2,1861,67.0,10.0,Snap Shot,0
SHOT,8476442,8468011,1,3,home,2,1862,84.0,4.0,Tip-In,0
SHOT,8470612,8480925,3,1,away,2,1875,12.0,26.0,Wrist Shot,0
SHOT,8476854,8480925,3,1,away,2,1882,60.0,-39.0,Wrist Shot,0
SHOT,8478425,8480925,3,1,away,2,1946,89.0,-11.0,Wrist Shot,0
SHOT,8473446,8468011,1,3,home,2,2040,33.0,20.0,Wrist Shot,0
SHOT,8476854,8480925,3,1,away,2,2075,44.0,-37.0,Wrist Shot,0
SHOT,8474569,8468011,1,3,home,2,2161,56.0,-7.0,Wrist Shot,1
SHOT,8480069,8468011,1,3,home,2,2205,35.0,-7.0,Wrist Shot,1
SHOT,8474641,8480925,3,1,away,2,2258,63.0,-18.0,Wrist Shot,0
SHOT,8474685,8468011,1,3,home,2,2286,67.0,10.0,Wrist Shot,0
SHOT,8476442,8468011,1,3,home,2,2287,80.0,7.0,Wrist Shot,0
SHOT,8475172,8468011,1,3,home,3,2439,80.0,-4.0,Tip-In,1
SHOT,8475172,8468011,1,3,home,3,2441,78.0,-3.0,Wrist Shot,1
SHOT,8480069,8468011,1,3,home,3,2471,34.0,2.0,Wrist Shot,1
SHOT,8477492,8468011,1,3,home,3,2498,62.0,5.0,Wrist Shot,1
GOAL,8477492,8468011,1,3,home,3,2498,81.0,-8.0,Backhand,1
SHOT,8476455,8468011,2,3,home,3,2552,77.0,5.0,Tip-In,1
SHOT,8477444,8468011,2,3,home,3,2580,54.0,8.0,Wrist Shot,1
SHOT,8479351,8480925,3,2,away,3,2675,57.0,10.0,Wrist Shot,0
SHOT,8476483,8480925,3,2,away,3,2731,79.0,-15.0,Wrist Shot,0
SHOT,8473560,8480925,3,2,away,3,2736,82.0,13.0,Wrist Shot,0
SHOT,8477941,8480925,3,2,away,3,2801,77.0,-1.0,Wrist Shot,0
GOAL,8480031,8480925,3,2,away,3,2802,78.0,4.0,Backhand,0
SHOT,8480031,8480925,4,2,away,3,2953,55.0,-24.0,Wrist Shot,0
SHOT,8473560,8480925,4,2,away,3,2989,40.0,-33.0,Wrist Shot,0
SHOT,8476442,8468011,2,4,home,3,3049,45.0,-32.0,Slap Shot,0
SHOT,8477456,8468011,2,4,home,3,3113,49.0,23.0,Slap Shot,0
SHOT,8477492,8468011,2,4,home,3,3189,83.0,-7.0,Backhand,0
SHOT,8474569,8468011,2,4,home,3,3337,42.0,-21.0,Wrist Shot,0
SHOT,8476913,8480925,4,2,away,3,3405,65.0,-11.0,Wrist Shot,0
SHOT,8474569,8468011,2,5,home,3,3584,79.0,-2.0,Tip-In,0
SHOT,8478449,8475831,0,0,away,1,39,56.0,11.0,Wrist Shot,0
SHOT,8476902,8475831,0,0,away,1,140,33.0,18.0,Slap Shot,0
SHOT,8475906,8475831,0,0,away,1,146,63.0,39.0,Wrist Shot,0
SHOT,8476902,8475831,0,0,away,1,230,-91.0,22.0,Wrist Shot,-1
SHOT,8471699,8475831,0,0,away,1,250,51.0,-13.0,Wrist Shot,-1
SHOT,8477492,8471418,0,0,home,1,267,74.0,-18.0,Backhand,1
SHOT,8477456,8471418,0,0,home,1,323,47.0,-12.0,Wrist Shot,1
SHOT,8471228,8475831,0,0,away,1,372,54.0,12.0,Wrist Shot,0
SHOT,8476902,8475831,0,0,away,1,443,53.0,15.0,Snap Shot,1
SHOT,8470621,8475831,0,0,away,1,482,75.0,-11.0,Wrist Shot,1
SHOT,8480036,8475831,0,0,away,1,500,32.0,4.0,Slap Shot,1
SHOT,8477492,8471418,0,0,home,1,525,71.0,0.0,Tip-In,0
SHOT,8477492,8471418,0,0,home,1,619,51.0,-20.0,Slap Shot,1
SHOT,8477444,8471418,0,0,home,1,667,61.0,24.0,Wrist Shot,0
SHOT,8474685,8471418,0,0,home,1,681,48.0,37.0,Wrist Shot,0
SHOT,8477930,8471418,0,0,home,1,690,54.0,-40.0,Wrist Shot,0
SHOT,8479381,8475831,0,0,away,1,764,21.0,11.0,Backhand,0
SHOT,8480036,8475831,0,0,away,1,841,32.0,-37.0,Slap Shot,0
SHOT,8477501,8471418,0,0,home,1,896,65.0,-16.0,Wrist Shot,0
SHOT,8477810,8475831,0,0,away,1,998,46.0,36.0,Wrist Shot,0
SHOT,8477507,8471418,0,0,home,1,1043,36.0,-33.0,Wrist Shot,0
SHOT,8477492,8471418,0,0,home,1,1071,39.0,-15.0,Wrist Shot,0
GOAL,8478449,8475831,0,0,away,1,1086,83.0,-5.0,Wrist Shot,0
SHOT,8477126,8471418,0,1,home,1,1132,73.0,-20.0,Backhand,0
SHOT,8477450,8475831,1,0,away,2,1249,67.0,-21.0,Wrist Shot,0
SHOT,8477930,8471418,0,1,home,2,1331,72.0,5.0,Wrist Shot,0
SHOT,8475172,8471418,0,1,home,2,1478,59.0,15.0,Wrist Shot,1
GOAL,8478449,8475831,1,0,away,2,1539,69.0,0.0,Wrist Shot,-1
SHOT,8477456,8471418,0,2,home,2,1556,78.0,5.0,Tip-In,1
SHOT,8473446,8471418,0,2,home,2,1594,67.0,-26.0,Wrist Shot,0
SHOT,8478495,8475831,2,0,away,2,1603,73.0,-12.0,Wrist Shot,0
SHOT,8477492,8471418,0,2,home,2,1742,46.0,15.0,Wrist Shot,0
SHOT,8477456,8471418,0,2,home,2,1748,51.0,34.0,Slap Shot,0
SHOT,8475172,8471418,0,2,home,2,1762,83.0,3.0,Backhand,0
SHOT,8477492,8471418,0,2,home,2,1771,50.0,24.0,Wrist Shot,1
SHOT,8475820,8471418,0,2,home,2,1788,82.0,2.0,Tip-In,1
GOAL,8477492,8471418,0,2,home,2,1794,62.0,15.0,Wrist Shot,1
SHOT,8470794,8475831,2,1,away,2,1872,71.0,4.0,Wrist Shot,0
SHOT,8479370,8471418,1,2,home,2,1919,72.0,-15.0,Wrist Shot,0
SHOT,8477450,8475831,2,1,away,2,1961,22.0,-2.0,Wrist Shot,0
SHOT,8477930,8471418,1,2,home,2,2022,0.0,-40.0,Backhand,0
SHOT,8473446,8471418,1,2,home,2,2027,81.0,20.0,Deflected,0
SHOT,8477930,8471418,1,2,home,2,2057,5.0,-40.0,Backhand,0
SHOT,8470621,8475831,2,1,away,2,2118,75.0,-11.0,Wrist Shot,1
SHOT,8471228,8475831,2,1,away,2,2197,61.0,-20.0,Wrist Shot,1
SHOT,8476889,8475831,2,1,away,2,2241,82.0,3.0,Deflected,0
SHOT,8477492,8471418,1,2,home,2,2283,45.0,-16.0,Wrist Shot,0
SHOT,8477444,8471418,1,2,home,2,2344,64.0,-18.0,Wrist Shot,1
SHOT,8479370,8471418,1,2,home,2,2388,56.0,20.0,Wrist Shot,1
SHOT,8476442,8471418,1,2,home,3,2690,26.0,-19.0,Deflected,0
SHOT,8477456,8471418,1,2,home,3,2790,85.0,-4.0,Wrap-around,0
SHOT,8480069,8471418,1,2,home,3,2903,11.0,3.0,Wrist Shot,0
SHOT,8475794,8475831,2,1,away,3,2935,64.0,8.0,Wrist Shot,0
SHOT,8471228,8475831,2,1,away,3,2936,80.0,-7.0,Backhand,0
SHOT,8471228,8475831,2,1,away,3,2936,87.0,-6.0,Backhand,0
SHOT,8471228,8475831,2,1,away,3,2936,88.0,-5.0,Backhand,0
SHOT,8477492,8471418,1,2,home,3,3019,48.0,-18.0,Slap Shot,0
SHOT,8477492,8471418,1,2,home,3,3022,39.0,11.0,Slap Shot,0
SHOT,8480069,8471418,1,2,home,3,3082,-85.0,-20.0,Wrist Shot,0
SHOT,8478449,8475831,2,1,away,3,3090,46.0,21.0,Wrist Shot,0
SHOT,8475172,8471418,1,2,home,3,3232,47.0,23.0,Wrist Shot,0
SHOT,8479370,8471418,1,2,home,3,3246,77.0,4.0,Tip-In,0
SHOT,8477492,8471418,1,2,home,3,3269,39.0,30.0,Wrist Shot,0
SHOT,8477501,8471418,1,2,home,3,3311,89.0,5.0,Wrap-around,0
SHOT,8475906,8475831,2,1,away,3,3385,30.0,-21.0,Wrist Shot,0
SHOT,8471228,8475831,2,1,away,3,3388,79.0,0.0,Wrist Shot,0
SHOT,8478449,8475831,2,1,away,3,3426,-63.0,20.0,Wrist Shot,0
SHOT,8477492,8471418,1,2,home,3,3599,47.0,-26.0,Wrist Shot,0
SHOT,8477989,8480925,0,0,home,1,169,80.0,4.0,Tip-In,0
SHOT,8474604,8480925,0,0,home,1,282,48.0,-2.0,Wrist Shot,0
SHOT,8475820,8475311,0,0,away,1,347,60.0,-2.0,Backhand,0
SHOT,8479343,8480925,0,0,home,1,393,45.0,-27.0,Wrist Shot,1
SHOT,8473548,8480925,0,0,home,1,398,46.0,28.0,Snap Shot,1
GOAL,8477989,8480925,0,0,home,1,400,83.0,-3.0,Wrist Shot,1
SHOT,8477126,8475311,0,1,away,1,458,43.0,30.0,Slap Shot,0
SHOT,8474685,8475311,0,1,away,1,485,54.0,8.0,Wrist Shot,0
SHOT,8477930,8475311,0,1,away,1,521,80.0,2.0,Tip-In,0
SHOT,8480069,8475311,0,1,away,1,560,61.0,-3.0,Wrist Shot,1
SHOT,8479343,8480925,1,0,home,1,660,62.0,-24.0,Wrist Shot,0
SHOT,8477507,8475311,0,1,away,1,737,-10.0,-40.0,Wrist Shot,0
SHOT,8479345,8480925,1,0,home,1,788,46.0,24.0,Slap Shot,0
SHOT,8480849,8480925,1,0,home,1,800,88.0,20.0,Wrist Shot,0
SHOT,8477989,8480925,1,0,home,1,827,77.0,2.0,Tip-In,0
SHOT,8479398,8475311,0,1,away,1,852,43.0,-28.0,Wrist Shot,0
SHOT,8479345,8480925,1,0,home,1,916,62.0,17.0,Wrist Shot,0
SHOT,8478856,8480925,1,0,home,1,939,62.0,-25.0,Wrist Shot,0
GOAL,8473548,8480925,1,0,home,1,952,89.0,-16.0,Wrist Shot,0
SHOT,8474218,8480925,2,0,home,1,1032,39.0,-20.0,Wrist Shot,0
SHOT,8474613,8480925,2,0,home,1,1051,39.0,-23.0,Wrist Shot,0
SHOT,8477951,8480925,2,0,home,1,1087,77.0,-6.0,Wrist Shot,0
SHOT,8478474,8480925,2,0,home,1,1174,59.0,13.0,Wrist Shot,0
SHOT,8479398,8475311,0,2,away,2,1423,42.0,-7.0,Wrist Shot,1
SHOT,8480069,8475311,0,2,away,2,1478,39.0,-7.0,Wrist Shot,1
SHOT,8477507,8475311,0,2,away,2,1495,40.0,21.0,Slap Shot,0
SHOT,8477930,8475311,0,2,away,2,1498,86.0,21.0,Wrist Shot,0
SHOT,8474685,8475311,0,2,away,2,1499,82.0,11.0,Wrist Shot,0
SHOT,8477492,8475311,0,2,away,2,1562,40.0,-31.0,Wrist Shot,0
SHOT,8477492,8475311,0,2,away,2,1576,48.0,33.0,Wrist Shot,0
SHOT,8480069,8475311,0,2,away,2,1722,34.0,-11.0,Slap Shot,1
SHOT,8477456,8475311,0,2,away,2,1730,47.0,31.0,Wrist Shot,1
SHOT,8473446,8475311,0,2,away,2,1770,44.0,0.0,Wrist Shot,0
SHOT,8477444,8475311,0,2,away,2,1907,68.0,-8.0,Wrist Shot,1
SHOT,8475172,8475311,0,2,away,2,1927,42.0,19.0,Wrist Shot,1
GOAL,8478856,8480925,2,0,home,2,2152,80.0,-21.0,Wrist Shot,0
SHOT,8475172,8475311,0,3,away,2,2173,70.0,25.0,Wrist Shot,0
SHOT,8476442,8475311,0,3,away,2,2217,80.0,-1.0,Wrist Shot,0
SHOT,8473446,8475311,0,3,away,2,2227,37.0,33.0,Wrist Shot,0
SHOT,8471262,8480925,3,0,home,2,2254,63.0,29.0,Wrist Shot,0
SHOT,8477492,8475311,0,3,away,2,2271,36.0,28.0,Wrist Shot,0
SHOT,8477989,8480925,3,0,home,2,2288,45.0,-18.0,Wrist Shot,0
SHOT,8474685,8475311,0,3,away,2,2319,66.0,-3.0,Backhand,0
SHOT,8480069,8475311,0,3,away,3,2416,47.0,26.0,Wrist Shot,0
SHOT,8473548,8480925,3,0,home,3,2457,74.0,-13.0,Snap Shot,0
SHOT,8478432,8480925,3,0,home,3,2493,84.0,8.0,Backhand,0
SHOT,8480849,8480925,3,0,home,3,2595,82.0,16.0,Wrist Shot,0
SHOT,8477456,8475311,0,3,away,3,2602,41.0,-10.0,Wrist Shot,0
SHOT,8473546,8480925,3,0,home,3,2648,-59.0,32.0,Wrist Shot,0
SHOT,8477492,8475311,0,3,away,3,2759,77.0,-16.0,Wrist Shot,0
SHOT,8475171,8480925,3,0,home,3,2777,36.0,30.0,Wrist Shot,0
SHOT,8479370,8475311,0,3,away,3,2880,79.0,1.0,Wrist Shot,0
SHOT,8479370,8475311,0,3,away,3,2886,85.0,-7.0,Backhand,0
SHOT,8474685,8475311,0,3,away,3,3050,47.0,0.0,Wrist Shot,0
SHOT,8477501,8475311,0,3,away,3,3137,63.0,14.0,Wrist Shot,0
SHOT,8479343,8480925,3,0,home,3,3183,62.0,9.0,Wrist Shot,0
SHOT,8471274,8480925,3,0,home,3,3230,-51.0,22.0,Wrist Shot,0
SHOT,8471274,8480925,3,0,home,3,3233,83.0,-22.0,Wrist Shot,0
SHOT,8474013,8475311,0,3,away,3,3271,47.0,-33.0,Wrist Shot,0
SHOT,8480069,8475311,0,3,away,3,3354,54.0,3.0,Wrist Shot,0
SHOT,8478856,8480925,3,0,home,3,3474,44.0,-35.0,Wrist Shot,0
GOAL,8477450,8475831,0,0,home,1,19,73.0,15.0,Snap Shot,0
SHOT,8478495,8475831,1,0,home,1,49,75.0,23.0,Wrist Shot,1
SHOT,8471228,8475831,1,0,home,1,99,72.0,0.0,Wrist Shot,1
SHOT,8480036,8475831,1,0,home,1,135,45.0,22.0,Wrist Shot,1
SHOT,8470621,8475831,1,0,home,1,271,86.0,-18.0,Wrist Shot,1
SHOT,8478495,8475831,1,0,home,1,277,66.0,15.0,Snap Shot,1
SHOT,8476889,8475831,1,0,home,1,341,75.0,4.0,Backhand,0
SHOT,8476889,8475831,1,0,home,1,343,77.0,3.0,Backhand,0
GOAL,8476889,8475831,1,0,home,1,346,74.0,4.0,Wrist Shot,0
SHOT,8477810,8475831,2,0,home,1,428,42.0,-27.0,Wrist Shot,0
SHOT,8478495,8475831,2,0,home,1,626,75.0,-4.0,Wrist Shot,1
SHOT,8477450,8475831,2,0,home,1,782,77.0,2.0,Wrist Shot,-1
SHOT,8477492,8471750,0,2,away,1,982,62.0,21.0,Slap Shot,1
SHOT,8477501,8471750,0,2,away,1,1003,78.0,-3.0,Tip-In,1
SHOT,8479370,8471750,0,2,away,1,1121,4.0,-8.0,Tip-In,0
SHOT,8470794,8475831,2,0,home,1,1127,3.0,29.0,Tip-In,0
GOAL,8477456,8471750,0,2,away,1,1164,71.0,-13.0,Wrist Shot,0
SHOT,8477501,8471750,1,2,away,1,1191,57.0,-35.0,Wrist Shot,0
SHOT,8476442,8471750,1,2,away,2,1225,84.0,-16.0,Wrist Shot,0
SHOT,8475172,8471750,1,2,away,2,1256,38.0,-2.0,Wrist Shot,0
SHOT,8476467,8475831,2,1,home,2,1414,78.0,6.0,Backhand,0
SHOT,8475794,8475831,2,1,home,2,1422,49.0,-31.0,Slap Shot,0
SHOT,8475172,8471750,1,2,away,2,1482,72.0,16.0,Wrist Shot,0
SHOT,8477810,8475831,2,1,home,2,1518,43.0,30.0,Snap Shot,0
SHOT,8479370,8471750,1,2,away,2,1532,67.0,1.0,Wrist Shot,0
SHOT,8477507,8471750,1,2,away,2,1599,46.0,14.0,Slap Shot,0
SHOT,8475820,8471750,1,2,away,2,1600,81.0,1.0,Backhand,0
SHOT,8477492,8471750,1,2,away,2,1725,64.0,3.0,Snap Shot,0
SHOT,8480069,8471750,1,2,away,2,1761,44.0,31.0,Wrist Shot,0
SHOT,8470794,8475831,2,1,home,2,1831,45.0,-19.0,Slap Shot,1
SHOT,8476889,8475831,2,1,home,2,1852,61.0,20.0,Tip-In,1
GOAL,8476889,8475831,2,1,home,2,1854,78.0,2.0,Backhand,1
SHOT,8473994,8475831,3,1,home,2,1872,47.0,23.0,Wrist Shot,1
SHOT,8470794,8475831,3,1,home,2,2002,73.0,-18.0,Wrist Shot,0
SHOT,8470794,8475831,3,1,home,2,2179,-74.0,-16.0,Wrist Shot,-2
SHOT,8477492,8471750,1,3,away,2,2195,65.0,-12.0,Wrist Shot,2
SHOT,8477450,8475831,3,1,home,2,2233,68.0,-11.0,Wrist Shot,-2
SHOT,8477501,8471750,1,3,away,2,2252,79.0,3.0,Wrist Shot,2
SHOT,8479370,8471750,1,3,away,2,2255,77.0,0.0,Wrist Shot,2
SHOT,8471260,8475831,3,1,home,2,2353,-9.0,-36.0,Slap Shot,-2
SHOT,8475794,8475831,3,1,home,2,2397,72.0,-11.0,Wrist Shot,-1
SHOT,8475794,8475831,3,1,home,2,2398,79.0,-8.0,Tip-In,-1
SHOT,8480036,8475831,3,1,home,3,2477,52.0,23.0,Wrist Shot,-1
SHOT,8478495,8475831,3,1,home,3,2482,68.0,-1.0,Wrist Shot,-1
SHOT,8477492,8471750,1,3,away,3,2577,64.0,-33.0,Wrist Shot,1
SHOT,8476889,8475831,3,1,home,3,2617,70.0,-9.0,Wrist Shot,-1
SHOT,8475794,8475831,3,1,home,3,2645,82.0,8.0,Wrist Shot,-1
SHOT,8471260,8475831,3,1,home,3,2685,48.0,28.0,Slap Shot,-1
SHOT,8478495,8475831,3,1,home,3,2711,67.0,-10.0,Wrist Shot,-1
SHOT,8478495,8475831,3,1,home,3,2719,71.0,19.0,Wrist Shot,-1
SHOT,8480036,8475831,3,1,home,3,2753,56.0,7.0,Wrist Shot,-1
SHOT,8477492,8471750,1,3,away,3,2766,58.0,28.0,Wrist Shot,1
GOAL,8470621,8475831,3,1,home,3,2809,90.0,-8.0,Backhand,-1
SHOT,8474685,8471750,1,4,away,3,2856,81.0,-2.0,Slap Shot,1
SHOT,8475172,8471750,1,4,away,3,2915,59.0,-18.0,Wrist Shot,1
SHOT,8474685,8471750,1,4,away,3,2921,87.0,-19.0,Wrist Shot,1
SHOT,8475820,8471750,1,4,away,3,2972,78.0,2.0,Wrist Shot,2
SHOT,8480069,8471750,1,4,away,3,2988,37.0,19.0,Wrist Shot,2
SHOT,8477492,8471750,1,4,away,3,3010,78.0,0.0,Tip-In,2
SHOT,8477492,8471750,1,4,away,3,3023,82.0,-3.0,Wrist Shot,2
SHOT,8477507,8471750,1,4,away,3,3046,69.0,-27.0,Slap Shot,1
SHOT,8479370,8471750,1,4,away,3,3071,68.0,15.0,Snap Shot,1
SHOT,8477507,8471750,1,4,away,3,3089,69.0,15.0,Wrist Shot,1
SHOT,8477444,8471750,1,4,away,3,3183,65.0,-22.0,Wrist Shot,2
SHOT,8476467,8475831,4,1,home,3,3227,-24.0,-26.0,Wrist Shot,-2
SHOT,8476889,8475831,4,1,home,3,3244,71.0,-3.0,Wrist Shot,-2
SHOT,8477456,8471750,1,4,away,3,3258,46.0,22.0,Wrist Shot,2
SHOT,8477456,8471750,1,4,away,3,3370,79.0,14.0,Backhand,1
SHOT,8471260,8475831,4,1,home,3,3388,5.0,22.0,Tip-In,-1
SHOT,8477435,8471750,1,4,away,3,3493,36.0,19.0,Slap Shot,1
SHOT,8477435,8471750,1,4,away,3,3500,38.0,4.0,Wrist Shot,1
SHOT,8477492,8471750,1,4,away,3,3565,68.0,22.0,Slap Shot,2
SHOT,8477444,8471750,1,4,away,3,3572,74.0,-22.0,Wrist Shot,2
SHOT,8477973,8471750,1,4,away,3,3587,60.0,-23.0,Wrist Shot,2
SHOT,8479398,8471750,1,4,away,3,3592,40.0,11.0,Wrist Shot,2
SHOT,8475172,8476914,0,0,home,1,63,65.0,1.0,Wrist Shot,0
SHOT,8475233,8480925,0,0,away,1,89,37.0,36.0,Wrist Shot,0
SHOT,8473422,8480925,0,0,away,1,95,65.0,5.0,Snap Shot,0
SHOT,8478567,8480925,0,0,away,1,99,31.0,-1.0,Slap Shot,0
SHOT,8474685,8476914,0,0,home,1,206,47.0,-23.0,Wrist Shot,0
SHOT,8479400,8480925,0,0,away,1,229,77.0,-13.0,Wrist Shot,0
SHOT,8479400,8480925,0,0,away,1,230,87.0,-4.0,Tip-In,0
SHOT,8477416,8480925,0,0,away,1,243,69.0,11.0,Wrist Shot,0
GOAL,8480205,8480925,0,0,away,1,295,76.0,12.0,Wrist Shot,1
SHOT,8479398,8476914,0,1,home,1,334,33.0,-27.0,Wrist Shot,0
SHOT,8480069,8476914,0,1,home,1,344,36.0,32.0,Slap Shot,0
SHOT,8477416,8480925,1,0,away,1,404,87.0,-34.0,Wrist Shot,0
SHOT,8478460,8480925,1,0,away,1,414,63.0,12.0,Wrist Shot,0
SHOT,8478460,8480925,1,0,away,1,551,50.0,3.0,Wrist Shot,0
SHOT,8474013,8476914,0,1,home,1,584,71.0,-23.0,Wrist Shot,0
SHOT,8477930,8476914,0,1,home,1,674,73.0,18.0,Wrist Shot,0
SHOT,8480069,8476914,0,1,home,1,706,45.0,35.0,Wrist Shot,0
SHOT,8477416,8480925,1,0,away,1,732,66.0,-13.0,Wrist Shot,0
SHOT,8474679,8480925,1,0,away,1,734,86.0,30.0,Wrist Shot,0
SHOT,8478460,8480925,1,0,away,1,737,47.0,-4.0,Snap Shot,0
SHOT,8477492,8476914,0,1,home,1,756,62.0,11.0,Wrist Shot,0
SHOT,8477456,8476914,0,1,home,1,765,34.0,13.0,Snap Shot,0
SHOT,8480074,8480925,1,0,away,1,792,12.0,1.0,Tip-In,0
SHOT,8477492,8476914,0,1,home,1,829,74.0,-18.0,Wrist Shot,1
SHOT,8480069,8476914,0,1,home,1,857,41.0,15.0,Wrist Shot,1
GOAL,8479398,8476914,0,1,home,1,906,46.0,-4.0,Slap Shot,1
SHOT,8477501,8476914,1,1,home,1,940,73.0,-1.0,Tip-In,0
SHOT,8475233,8480925,1,1,away,1,999,52.0,36.0,Wrist Shot,0
SHOT,8475233,8480925,1,1,away,1,1135,33.0,-22.0,Snap Shot,0
SHOT,8473422,8480925,1,1,away,1,1142,62.0,-20.0,Backhand,0
GOAL,8478460,8480925,1,1,away,1,1146,53.0,28.0,Snap Shot,0
SHOT,8477505,8480925,2,1,away,2,1226,56.0,19.0,Wrist Shot,1
SHOT,8476432,8480925,2,1,away,2,1302,62.0,-28.0,Wrist Shot,0
SHOT,8474679,8480925,2,1,away,2,1306,75.0,-10.0,Backhand,0
SHOT,8480069,8476914,1,2,home,2,1337,78.0,-29.0,Wrist Shot,0
SHOT,8474717,8476914,1,2,home,2,1396,31.0,-38.0,Slap Shot,0
SHOT,8474717,8476914,1,2,home,2,1417,41.0,-30.0,Wrist Shot,0
SHOT,8477492,8476914,1,2,home,2,1498,63.0,7.0,Wrist Shot,0
SHOT,8477435,8476914,1,2,home,2,1500,80.0,-12.0,Wrist Shot,0
SHOT,8475820,8476914,1,2,home,2,1519,80.0,9.0,Wrist Shot,0
SHOT,8477501,8476914,1,2,home,2,1561,55.0,39.0,Wrist Shot,0
SHOT,8476442,8476914,1,2,home,2,1586,68.0,3.0,Tip-In,0
SHOT,8477505,8480925,2,1,away,2,1594,6.0,-34.0,Wrist Shot,0
SHOT,8480074,8480925,2,1,away,2,1604,83.0,-24.0,Wrist Shot,0
SHOT,8477492,8476914,1,2,home,2,1703,40.0,5.0,Wrist Shot,0
SHOT,8476432,8480925,2,1,away,2,1759,84.0,-29.0,Wrist Shot,0
SHOT,8475233,8480925,2,1,away,2,1767,40.0,40.0,Wrist Shot,0
SHOT,8475233,8480925,2,1,away,2,1778,44.0,40.0,Wrist Shot,0
SHOT,8478949,8480925,2,1,away,2,1799,73.0,-7.0,Snap Shot,0
SHOT,8478949,8480925,2,1,away,2,1807,69.0,2.0,Wrist Shot,0
