goalie,period,x,y,shotType,target,goalProb
8470147,2,32.0,0.0,Slap Shot,1,0.035
8470147,2,33.0,-21.0,Wrist Shot,0,0.026
8470147,2,58.0,35.0,Wrist Shot,0,0.019
8470147,2,34.0,3.0,Wrist Shot,0,0.026
8470147,2,33.0,34.0,Wrist Shot,0,0.016
8470147,2,53.0,31.0,Slap Shot,0,0.034
8470147,2,-59.0,-30.0,Wrist Shot,0,0.017
8474651,2,35.0,-10.0,Slap Shot,0,0.033
8474651,2,75.0,-26.0,Slap Shot,0,0.146
8470147,2,59.0,4.0,Wrist Shot,0,0.077
8470147,2,50.0,18.0,Wrist Shot,0,0.048
8474651,2,79.0,2.0,Wrist Shot,0,0.179
8474651,2,84.0,-4.0,Wrist Shot,0,0.215
8474651,2,91.0,-11.0,Wrist Shot,0,0.085
8474651,2,40.0,2.0,Wrist Shot,0,0.027
8470147,2,98.0,13.0,Wrist Shot,0,0.399
8470147,2,56.0,-27.0,Snap Shot,0,0.048
8470147,2,64.0,-6.0,Wrist Shot,0,0.081
8470147,2,33.0,25.0,Slap Shot,0,0.028
8470147,2,79.0,-4.0,Backhand,0,0.161
8470147,2,80.0,-1.0,Wrist Shot,0,0.201
8470147,3,50.0,0.0,Wrist Shot,0,0.049
8470147,3,85.0,-6.0,Tip-In,0,0.196
8474651,3,61.0,1.0,Wrist Shot,0,0.085
8474651,3,-83.0,-28.0,Wrist Shot,0,0.016
8474651,3,73.0,-11.0,Wrist Shot,0,0.11
8474651,3,66.0,-5.0,Wrist Shot,1,0.104
8474651,3,76.0,-4.0,Tip-In,0,0.158
8474651,3,57.0,35.0,Slap Shot,0,0.043
8474651,3,63.0,30.0,Wrist Shot,0,0.044
8474651,3,59.0,7.0,Slap Shot,0,0.168
8470147,3,-54.0,32.0,Wrist Shot,0,0.013
8470147,3,48.0,-23.0,Slap Shot,1,0.041
8474651,3,59.0,-21.0,Wrist Shot,0,0.054
8474651,3,78.0,2.0,Tip-In,0,0.178
8470147,3,36.0,3.0,Wrist Shot,0,0.027
8474651,3,55.0,12.0,Wrist Shot,0,0.057
8474651,3,76.0,2.0,Tip-In,0,0.163
8474651,3,70.0,29.0,Slap Shot,0,0.1
8474651,3,61.0,-15.0,Slap Shot,0,0.175
8473541,1,67.0,-4.0,Wrist Shot,0,0.124
8470147,1,38.0,-20.0,Slap Shot,0,0.034
8470147,1,66.0,-38.0,Backhand,0,0.024
8470147,1,78.0,-6.0,Wrist Shot,0,0.155
8470147,1,78.0,11.0,Wrist Shot,0,0.152
8470147,1,76.0,-6.0,Backhand,0,0.154
8473541,1,-76.0,-27.0,Wrist Shot,0,0.017
8470147,1,47.0,-22.0,Wrist Shot,0,0.039
8473541,1,64.0,-9.0,Wrist Shot,0,0.077
8473541,1,36.0,13.0,Slap Shot,0,0.037
8473541,1,69.0,2.0,Wrist Shot,0,0.167
8473541,1,75.0,9.0,Wrist Shot,0,0.161
8473541,1,40.0,4.0,Slap Shot,0,0.057
8473541,1,72.0,6.0,Wrist Shot,0,0.16
8473541,1,43.0,5.0,Wrist Shot,0,0.03
8473541,1,65.0,33.0,Wrist Shot,0,0.027
8473541,1,72.0,-17.0,Wrist Shot,0,0.088
8473541,1,45.0,15.0,Wrist Shot,0,0.03
8473541,1,34.0,-14.0,Wrist Shot,0,0.023
8470147,1,66.0,-16.0,Backhand,0,0.082
8470147,1,62.0,4.0,Wrist Shot,0,0.091
8470147,1,74.0,8.0,Backhand,0,0.139
8470147,2,41.0,-15.0,Slap Shot,0,0.036
8473541,2,57.0,17.0,Tip-In,0,0.062
8473541,2,63.0,-31.0,Backhand,0,0.038
8473541,2,71.0,2.0,Tip-In,1,0.138
8473541,2,64.0,-21.0,Wrist Shot,0,0.07
8470147,2,43.0,14.0,Slap Shot,0,0.044
8470147,2,82.0,-17.0,Backhand,0,0.056
8473541,2,53.0,-22.0,Slap Shot,0,0.101
8473541,2,53.0,-19.0,Slap Shot,0,0.101
8473541,2,74.0,-8.0,Backhand,0,0.166
8473541,2,72.0,11.0,Wrist Shot,0,0.163
8473541,2,68.0,5.0,Wrist Shot,0,0.164
8473541,2,74.0,12.0,Backhand,0,0.129
8473541,2,44.0,-28.0,Wrist Shot,0,0.022
8470147,2,54.0,21.0,Wrist Shot,0,0.046
8473541,2,42.0,-32.0,Slap Shot,0,0.028
8473541,2,36.0,0.0,Snap Shot,0,0.031
8470147,2,82.0,-6.0,Tip-In,1,0.191
8473541,2,57.0,16.0,Snap Shot,0,0.075
8470147,3,58.0,-27.0,Wrist Shot,0,0.038
8473541,3,54.0,-29.0,Slap Shot,0,0.056
8470147,3,62.0,11.0,Wrist Shot,0,0.079
8470147,3,64.0,-6.0,Wrist Shot,0,0.083
8473541,3,36.0,14.0,Wrist Shot,0,0.037
8473541,3,82.0,4.0,Wrist Shot,1,0.228
8473541,3,71.0,-3.0,Backhand,0,0.137
8473541,3,40.0,-10.0,Wrist Shot,0,0.026
8473541,3,37.0,-21.0,Wrist Shot,0,0.023
8473541,3,70.0,20.0,Wrist Shot,0,0.083
8470147,3,26.0,37.0,Wrist Shot,0,0.014
8473541,3,77.0,-7.0,Wrist Shot,0,0.155
8470147,3,39.0,-23.0,Slap Shot,0,0.033
8473541,3,67.0,14.0,Wrist Shot,0,0.085
8473541,3,61.0,10.0,Wrist Shot,0,0.083
8473541,3,66.0,-7.0,Wrist Shot,0,0.104
8470147,3,-45.0,-29.0,Wrist Shot,0,0.017
8473541,3,56.0,-5.0,Slap Shot,0,0.121
8476883,1,43.0,2.0,Wrist Shot,0,0.03
8474593,1,40.0,1.0,Slap Shot,0,0.039
8474593,1,36.0,23.0,Wrist Shot,0,0.025
8474593,1,68.0,8.0,Wrist Shot,0,0.133
8474593,1,80.0,-6.0,Backhand,0,0.164
8476883,1,49.0,-2.0,Wrist Shot,0,0.047
8474593,1,73.0,1.0,Backhand,0,0.184
8474593,1,82.0,-7.0,Wrist Shot,0,0.208
8474593,1,71.0,20.0,Slap Shot,0,0.13
8474593,1,48.0,-16.0,Slap Shot,0,0.066
8476883,1,56.0,15.0,Wrist Shot,0,0.057
8476883,1,67.0,-4.0,Wrist Shot,1,0.141
8476883,1,54.0,-18.0,Wrist Shot,0,0.043
8476883,1,45.0,35.0,Wrist Shot,0,0.017
8476883,1,70.0,2.0,Backhand,0,0.137
8474593,2,52.0,-6.0,Wrist Shot,0,0.046
8476883,2,62.0,4.0,Wrist Shot,0,0.086
8474593,2,57.0,-17.0,Snap Shot,0,0.066
8476883,2,46.0,33.0,Wrist Shot,0,0.018
8476883,2,66.0,-1.0,Wrist Shot,0,0.116
8474593,2,60.0,-4.0,Snap Shot,0,0.092
8474593,2,64.0,13.0,Wrist Shot,0,0.085
8474593,2,68.0,6.0,Backhand,1,0.126
8476883,2,68.0,7.0,Wrist Shot,0,0.123
8474593,2,44.0,8.0,Slap Shot,0,0.045
8474593,2,45.0,3.0,Wrist Shot,1,0.057
8476883,2,62.0,5.0,Wrist Shot,0,0.115
8476883,2,34.0,28.0,Wrist Shot,0,0.016
8476883,2,68.0,0.0,Backhand,0,0.132
8474593,2,56.0,1.0,Wrist Shot,0,0.075
8476883,2,34.0,-12.0,Tip-In,0,0.027
8476883,2,68.0,13.0,Deflected,1,0.104
8474593,2,64.0,0.0,Deflected,0,0.108
8474593,2,68.0,-12.0,Wrist Shot,1,0.095
8476883,2,40.0,26.0,Wrist Shot,0,0.019
8474593,2,67.0,18.0,Wrist Shot,1,0.084
8474593,2,56.0,5.0,Wrist Shot,1,0.078
8474593,2,32.0,-4.0,Snap Shot,1,0.029
8477967,2,53.0,7.0,Wrist Shot,0,0.057
8477967,2,-13.0,-30.0,Tip-In,0,0.019
8477967,3,72.0,-9.0,Backhand,0,0.114
8477967,3,64.0,-24.0,Wrist Shot,0,0.067
8477967,3,80.0,-10.0,Wrist Shot,1,0.124
8477967,3,58.0,4.0,Wrist Shot,0,0.081
8477967,3,64.0,11.0,Snap Shot,0,0.098
8476883,3,65.0,29.0,Wrist Shot,0,0.032
8476883,3,59.0,7.0,Snap Shot,0,0.127
8476883,3,69.0,4.0,Wrist Shot,0,0.166
8476883,3,54.0,17.0,Snap Shot,0,0.081
8476883,3,66.0,-9.0,Wrist Shot,0,0.107
8477967,3,50.0,5.0,Wrist Shot,0,0.047
8477967,3,69.0,17.0,Snap Shot,1,0.099
8477967,3,67.0,14.0,Wrist Shot,0,0.078
8477967,3,70.0,-7.0,Snap Shot,0,0.157
8477967,3,43.0,18.0,Snap Shot,0,0.029
8477967,3,62.0,9.0,Snap Shot,0,0.123
8477967,3,79.0,-1.0,Tip-In,0,0.216
8477967,3,65.0,11.0,Slap Shot,1,0.186
8476883,3,-31.0,-29.0,Wrist Shot,0,0.021
8477967,3,78.0,-2.0,Wrist Shot,0,0.195
8476883,1,66.0,-28.0,Wrist Shot,0,0.04
8478499,1,49.0,-18.0,Snap Shot,0,0.048
8476883,1,51.0,-10.0,Wrist Shot,0,0.044
8478499,1,61.0,7.0,Wrist Shot,0,0.085
8476883,1,13.0,19.0,Wrist Shot,0,0.02
8476883,1,54.0,8.0,Wrist Shot,0,0.057
8478499,1,40.0,17.0,Wrist Shot,0,0.027
8476883,1,54.0,-15.0,Wrist Shot,0,0.043
8476883,1,46.0,3.0,Snap Shot,0,0.055
8476883,1,71.0,5.0,Backhand,0,0.137
8478499,1,77.0,-13.0,Backhand,0,0.105
8476883,1,51.0,7.0,Wrist Shot,0,0.047
8476883,1,49.0,-23.0,Wrist Shot,0,0.027
8478499,1,68.0,-6.0,Backhand,0,0.127
8478499,1,84.0,-8.0,Snap Shot,1,0.229
8476883,1,38.0,-2.0,Wrist Shot,0,0.027
8478499,1,48.0,-1.0,Snap Shot,0,0.056
8478499,1,19.0,-34.0,Wrist Shot,0,0.016
8478499,1,65.0,13.0,Deflected,1,0.088
8478499,1,35.0,-17.0,Slap Shot,0,0.032
8478499,2,51.0,-18.0,Wrist Shot,0,0.045
8476883,2,55.0,5.0,Wrist Shot,0,0.073
8476883,2,69.0,17.0,Wrist Shot,0,0.114
8478499,2,63.0,18.0,Wrist Shot,1,0.082
8476883,2,38.0,-25.0,Slap Shot,0,0.031
8478499,2,75.0,13.0,Wrist Shot,0,0.129
8478499,2,63.0,-28.0,Wrist Shot,0,0.037
8478499,2,53.0,-7.0,Snap Shot,0,0.067
8478499,2,77.0,13.0,Snap Shot,0,0.178
8478499,2,75.0,11.0,Wrist Shot,1,0.135
8478499,2,41.0,-15.0,Wrist Shot,0,0.025
8478499,2,60.0,14.0,Wrist Shot,0,0.076
8478499,2,68.0,25.0,Snap Shot,0,0.073
8478499,2,51.0,8.0,Snap Shot,0,0.057
8476883,2,70.0,18.0,Backhand,0,0.088
8476883,2,79.0,30.0,Wrist Shot,0,0.031
8476883,2,51.0,-31.0,Wrist Shot,0,0.023
8478499,2,59.0,18.0,Snap Shot,0,0.085
8476883,2,43.0,26.0,Wrist Shot,0,0.02
8476883,2,55.0,26.0,Wrist Shot,0,0.035
8478499,3,64.0,25.0,Backhand,0,0.065
8476883,3,55.0,18.0,Wrist Shot,0,0.046
8476883,3,-66.0,25.0,Wrist Shot,0,0.017
8478499,3,-56.0,30.0,Wrist Shot,0,0.013
8478499,3,-82.0,24.0,Wrist Shot,0,0.017
8476883,3,50.0,-21.0,Wrist Shot,0,0.029
8478499,3,60.0,12.0,Backhand,0,0.087
8478499,3,41.0,14.0,Slap Shot,0,0.039
8478499,3,38.0,13.0,Wrist Shot,0,0.027
8478499,3,59.0,10.0,Wrist Shot,0,0.083
8478499,3,62.0,25.0,Slap Shot,0,0.103
8478499,3,50.0,27.0,Wrist Shot,0,0.02
8478499,3,39.0,25.0,Slap Shot,0,0.029
8476883,3,55.0,29.0,Slap Shot,0,0.03
8476883,3,67.0,7.0,Tip-In,0,0.114
8478499,3,41.0,28.0,Snap Shot,0,0.02
8476883,3,64.0,16.0,Wrist Shot,0,0.082
8476883,3,53.0,-12.0,Wrist Shot,0,0.05
8478499,3,58.0,9.0,Tip-In,0,0.092
8476883,1,50.0,15.0,Wrist Shot,0,0.047
8471734,1,13.0,0.0,Wrist Shot,0,0.021
8476883,1,23.0,-27.0,Wrist Shot,0,0.017
8476883,1,74.0,7.0,Tip-In,1,0.139
8476883,1,79.0,5.0,Tip-In,0,0.174
8476883,1,77.0,4.0,Backhand,0,0.175
8476883,1,48.0,-8.0,Wrist Shot,1,0.045
8476883,1,50.0,-26.0,Wrist Shot,0,0.024
8471734,1,73.0,0.0,Tip-In,0,0.163
8471734,1,56.0,21.0,Snap Shot,1,0.056
8476883,1,62.0,-5.0,Wrist Shot,0,0.082
8471734,1,67.0,4.0,Wrist Shot,0,0.13
8471734,1,76.0,1.0,Wrist Shot,1,0.17
8471734,1,20.0,-20.0,Backhand,0,0.021
8476883,1,51.0,-19.0,Wrist Shot,0,0.043
8476883,1,48.0,-8.0,Wrist Shot,0,0.045
8471734,1,40.0,5.0,Snap Shot,0,0.032
8471734,1,68.0,-7.0,Snap Shot,0,0.163
8471734,1,52.0,-6.0,Snap Shot,0,0.056
8476883,1,42.0,-27.0,Snap Shot,0,0.026
8476883,2,42.0,16.0,Slap Shot,0,0.039
8471734,2,29.0,-32.0,Wrist Shot,0,0.017
8476883,2,49.0,-26.0,Wrist Shot,0,0.024
8476883,2,62.0,-3.0,Wrist Shot,0,0.085
8476883,2,41.0,-23.0,Slap Shot,0,0.035
8471734,2,63.0,12.0,Snap Shot,0,0.098
8471734,2,78.0,-11.0,Backhand,0,0.13
8471734,2,73.0,3.0,Tip-In,0,0.164
8471734,2,69.0,-1.0,Backhand,0,0.136
8476883,2,51.0,6.0,Snap Shot,0,0.057
8476883,2,47.0,-4.0,Snap Shot,0,0.054
8471734,2,54.0,-21.0,Wrist Shot,0,0.042
8471734,2,55.0,12.0,Wrist Shot,0,0.079
8471734,2,59.0,-22.0,Slap Shot,0,0.111
8476883,2,49.0,-18.0,Wrist Shot,0,0.057
8476883,2,47.0,-26.0,Wrist Shot,0,0.033
8476883,2,80.0,-11.0,Wrist Shot,0,0.14
8476883,2,48.0,15.0,Slap Shot,0,0.07
8476883,2,23.0,-29.0,Wrist Shot,0,0.017
8476883,2,50.0,6.0,Wrist Shot,0,0.047
8471734,2,48.0,-28.0,Wrist Shot,0,0.022
8476883,2,53.0,11.0,Wrist Shot,0,0.048
8471734,2,54.0,11.0,Wrist Shot,0,0.059
8471734,3,40.0,-10.0,Slap Shot,0,0.037
8476883,3,49.0,-2.0,Wrist Shot,0,0.047
8476883,3,36.0,-26.0,Snap Shot,0,0.025
8471734,3,77.0,7.0,Tip-In,0,0.151
8471734,3,76.0,3.0,Backhand,0,0.164
8476883,3,50.0,-17.0,Wrist Shot,0,0.043
8471734,3,69.0,-19.0,Snap Shot,0,0.091
8476883,3,33.0,-18.0,Snap Shot,0,0.027
8471734,3,56.0,11.0,Wrist Shot,0,0.072
8476883,3,55.0,-19.0,Snap Shot,0,0.075
8471734,3,56.0,13.0,Wrist Shot,0,0.067
8476883,3,49.0,19.0,Wrist Shot,0,0.032
8471734,3,78.0,-9.0,Wrist Shot,0,0.132
8476883,3,51.0,-1.0,Wrist Shot,0,0.047
8476883,3,47.0,-24.0,Snap Shot,0,0.03
8471734,3,43.0,7.0,Snap Shot,0,0.035
8476883,3,46.0,14.0,Wrist Shot,0,0.044
8476883,3,47.0,13.0,Wrist Shot,0,0.063
8471734,3,55.0,-28.0,Slap Shot,0,0.056
8476883,3,41.0,21.0,Snap Shot,0,0.046
8476883,3,74.0,0.0,Tip-In,1,0.182
8471734,3,66.0,12.0,Wrist Shot,0,0.085
8471734,3,44.0,-23.0,Wrist Shot,0,0.026
8471734,3,56.0,-8.0,Snap Shot,0,0.085
8476883,3,72.0,-4.0,Backhand,0,0.134
8476883,3,34.0,23.0,Wrist Shot,0,0.025
8476883,3,74.0,3.0,Backhand,0,0.163
8471734,3,38.0,-11.0,Slap Shot,0,0.041
8471734,3,41.0,-12.0,Slap Shot,1,0.043
8471734,3,45.0,7.0,Wrist Shot,0,0.047
8471734,4,46.0,-15.0,Slap Shot,0,0.067
8471734,4,54.0,0.0,Wrist Shot,0,0.11
8476883,4,71.0,17.0,Slap Shot,0,0.192
8471734,4,36.0,-9.0,Wrist Shot,0,0.031
8476883,4,53.0,-2.0,Wrist Shot,0,0.072
8471734,4,49.0,-21.0,Slap Shot,0,0.05
8471774,1,36.0,13.0,Wrist Shot,0,0.026
8471774,1,61.0,-33.0,Wrist Shot,0,0.03
8470147,1,69.0,1.0,Slap Shot,0,0.222
8470147,1,71.0,8.0,Wrist Shot,0,0.135
8471774,1,33.0,36.0,Slap Shot,0,0.021
8470147,1,82.0,4.0,Wrist Shot,0,0.228
8470147,1,60.0,20.0,Snap Shot,0,0.117
8470147,1,38.0,13.0,Wrist Shot,0,0.039
8470147,1,73.0,18.0,Wrist Shot,1,0.13
8470147,1,68.0,9.0,Wrist Shot,0,0.108
8470147,1,37.0,-25.0,Wrist Shot,0,0.023
8471774,1,62.0,-2.0,Wrist Shot,0,0.088
8471774,1,33.0,37.0,Snap Shot,0,0.018
8471774,2,50.0,9.0,Wrist Shot,0,0.047
8470147,2,-59.0,2.0,Wrist Shot,0,0.02
8471774,2,55.0,-18.0,Wrist Shot,0,0.043
8470147,2,68.0,4.0,Wrist Shot,0,0.146
8471774,2,38.0,-8.0,Snap Shot,0,0.031
8470147,2,65.0,1.0,Snap Shot,0,0.123
8471774,2,62.0,-9.0,Wrist Shot,0,0.081
8471774,2,76.0,16.0,Wrist Shot,1,0.129
8471774,2,73.0,3.0,Wrist Shot,0,0.165
8470147,2,63.0,-29.0,Wrist Shot,0,0.036
8470147,2,64.0,-1.0,Snap Shot,1,0.123
8471774,2,61.0,-8.0,Wrist Shot,0,0.079
8470147,2,32.0,33.0,Slap Shot,1,0.033
8470147,2,69.0,4.0,Deflected,0,0.137
8470147,2,69.0,0.0,Backhand,0,0.139
8470147,2,72.0,6.0,Wrist Shot,0,0.164
8470147,2,60.0,5.0,Wrist Shot,0,0.116
8470147,2,54.0,6.0,Wrist Shot,0,0.089
8471774,3,30.0,6.0,Slap Shot,0,0.045
8471774,3,68.0,-18.0,Snap Shot,0,0.121
8471774,3,40.0,14.0,Wrist Shot,0,0.027
8470147,3,67.0,-8.0,Wrist Shot,0,0.1
8470147,3,39.0,10.0,Wrist Shot,0,0.027
8470147,3,40.0,-21.0,Slap Shot,0,0.035
8471774,3,50.0,22.0,Slap Shot,0,0.064
8471774,3,46.0,10.0,Wrist Shot,0,0.057
8471774,3,50.0,-20.0,Wrist Shot,1,0.058
8470147,3,65.0,-17.0,Wrist Shot,0,0.116
8471774,3,56.0,-7.0,Wrist Shot,0,0.07
8471774,3,36.0,1.0,Wrist Shot,0,0.03
8476883,1,44.0,-28.0,Slap Shot,0,0.032
8476883,1,46.0,-28.0,Wrist Shot,0,0.022
8476883,1,84.0,6.0,Backhand,0,0.183
8476945,1,34.0,12.0,Wrist Shot,0,0.025
8476945,1,47.0,-30.0,Wrist Shot,0,0.022
8476945,1,81.0,4.0,Wrist Shot,0,0.205
8476883,1,63.0,23.0,Slap Shot,0,0.109
8476945,1,67.0,-6.0,Snap Shot,1,0.139
8476945,1,82.0,2.0,Wrist Shot,1,0.211
8476883,1,85.0,16.0,Wrist Shot,0,0.092
8476945,1,81.0,-18.0,Wrist Shot,0,0.066
8476945,1,82.0,-2.0,Backhand,1,0.205
8476883,2,69.0,-34.0,Backhand,0,0.033
8476883,2,60.0,3.0,Wrist Shot,0,0.083
8476883,2,36.0,14.0,Wrist Shot,0,0.025
8476945,2,-96.0,-15.0,Wrist Shot,0,0.018
8476883,2,74.0,-33.0,Wrist Shot,0,0.046
8476883,2,82.0,-2.0,Deflected,0,0.204
8476945,2,4.0,33.0,Wrist Shot,0,0.014
8476945,2,35.0,22.0,Slap Shot,0,0.035
8476883,2,55.0,39.0,Wrist Shot,0,0.018
8476945,2,82.0,-4.0,Tip-In,1,0.197
8476883,2,36.0,8.0,Wrist Shot,0,0.027
8476883,2,42.0,-2.0,Slap Shot,0,0.045
8476883,2,35.0,21.0,Slap Shot,0,0.035
8476883,2,32.0,22.0,Slap Shot,0,0.034
8476883,2,37.0,-16.0,Wrist Shot,0,0.024
8476945,2,57.0,-4.0,Wrist Shot,1,0.074
8476883,2,72.0,2.0,Deflected,0,0.143
8476883,2,82.0,-5.0,Wrist Shot,1,0.193
8476883,2,57.0,-14.0,Wrist Shot,0,0.067
8476316,2,79.0,10.0,Backhand,0,0.151
8476316,2,79.0,9.0,Wrist Shot,0,0.153
8476883,2,47.0,19.0,Wrist Shot,0,0.029
8476316,2,35.0,12.0,Wrist Shot,0,0.026
8476883,2,65.0,14.0,Snap Shot,0,0.095
8476316,2,35.0,19.0,Slap Shot,0,0.036
8476883,2,65.0,-3.0,Wrist Shot,0,0.104
8476883,2,36.0,27.0,Slap Shot,0,0.034
8476883,3,43.0,-1.0,Wrist Shot,0,0.043
8476883,3,5.0,19.0,Slap Shot,0,0.026
8476316,3,82.0,-5.0,Wrist Shot,0,0.217
8476316,3,59.0,26.0,Slap Shot,0,0.083
8476316,3,62.0,27.0,Slap Shot,0,0.073
8476883,3,58.0,35.0,Wrist Shot,0,0.019
8476316,3,82.0,7.0,Wrist Shot,1,0.186
8476883,3,72.0,-23.0,Wrist Shot,0,0.06
8476883,3,38.0,-18.0,Slap Shot,0,0.036
8476883,3,57.0,-9.0,Wrist Shot,0,0.072
8476316,3,85.0,28.0,Snap Shot,0,0.036
8476316,3,73.0,11.0,Wrist Shot,1,0.129
8476316,3,82.0,0.0,Deflected,0,0.186
8476316,3,37.0,-12.0,Slap Shot,0,0.033
8476883,3,74.0,0.0,Wrist Shot,0,0.166
8476316,3,35.0,7.0,Wrist Shot,0,0.024
8476316,3,80.0,1.0,Backhand,0,0.19
8476883,3,48.0,10.0,Slap Shot,0,0.151
8476883,1,39.0,-22.0,Wrist Shot,0,0.024
8476883,1,35.0,25.0,Slap Shot,0,0.038
8476883,1,37.0,-17.0,Wrist Shot,0,0.024
8476883,1,39.0,22.0,Snap Shot,0,0.04
8476883,1,78.0,-6.0,Wrist Shot,0,0.155
8471750,1,78.0,-10.0,Wrist Shot,0,0.132
8471750,1,-39.0,16.0,Wrist Shot,0,0.019
8476883,1,26.0,-16.0,Wrist Shot,0,0.028
8476883,1,64.0,-17.0,Slap Shot,0,0.147
8471750,1,82.0,-8.0,Wrist Shot,0,0.154
8471750,1,74.0,18.0,Wrist Shot,0,0.095
8471750,1,79.0,5.0,Tip-In,0,0.174
8471750,1,34.0,-8.0,Wrist Shot,0,0.024
8471750,1,52.0,-32.0,Wrist Shot,0,0.021
8471750,1,78.0,-9.0,Wrist Shot,0,0.136
8471750,1,85.0,-24.0,Backhand,0,0.036
8471750,1,80.0,-7.0,Wrist Shot,0,0.166
8471750,1,53.0,16.0,Wrist Shot,0,0.066
8476883,1,42.0,-14.0,Wrist Shot,0,0.025
8476883,1,67.0,29.0,Wrist Shot,0,0.036
8476883,2,85.0,-17.0,Wrist Shot,0,0.049
8471750,2,75.0,-9.0,Wrist Shot,0,0.119
8476883,2,62.0,-11.0,Wrist Shot,0,0.079
8476883,2,78.0,-10.0,Wrist Shot,0,0.132
8471750,2,60.0,-25.0,Slap Shot,0,0.069
8476883,2,63.0,9.0,Wrist Shot,0,0.085
8476883,2,66.0,1.0,Wrist Shot,0,0.116
8476883,2,64.0,21.0,Wrist Shot,0,0.076
8476883,2,80.0,-1.0,Wrist Shot,0,0.204
8476883,2,78.0,2.0,Tip-In,0,0.174
8471750,2,76.0,6.0,Tip-In,1,0.157
8476883,2,57.0,11.0,Wrist Shot,0,0.072
8476883,2,65.0,-4.0,Tip-In,0,0.112
8471750,2,52.0,13.0,Wrist Shot,0,0.068
8471750,2,68.0,-17.0,Slap Shot,0,0.163
8476883,2,74.0,8.0,Wrist Shot,1,0.152
8476883,2,77.0,7.0,Wrist Shot,0,0.153
8471750,2,74.0,-4.0,Backhand,0,0.154
8476883,2,66.0,9.0,Wrist Shot,0,0.102
8476883,3,64.0,15.0,Slap Shot,0,0.127
8476883,3,37.0,13.0,Wrist Shot,0,0.027
8471750,3,84.0,-11.0,Wrist Shot,0,0.103
8476883,3,70.0,-6.0,Wrist Shot,0,0.13
8476883,3,84.0,9.0,Backhand,1,0.131
8476883,3,60.0,16.0,Slap Shot,0,0.104
8471750,3,40.0,-15.0,Wrist Shot,0,0.026
8471750,3,46.0,36.0,Wrist Shot,0,0.019
8476883,3,78.0,-4.0,Wrist Shot,0,0.167
8471750,3,68.0,12.0,Wrist Shot,0,0.136
8471750,3,61.0,3.0,Snap Shot,0,0.132
8476883,3,82.0,24.0,Wrist Shot,0,0.043
8471750,3,73.0,-35.0,Wrist Shot,0,0.032
8471750,3,54.0,23.0,Slap Shot,0,0.086
8471750,3,55.0,22.0,Slap Shot,1,0.086
8476883,3,42.0,-19.0,Slap Shot,0,0.041
8476883,4,82.0,9.0,Backhand,0,0.159
8476883,4,74.0,-22.0,Wrist Shot,0,0.064
8476883,4,68.0,-20.0,Wrist Shot,0,0.083
8476883,4,47.0,5.0,Wrist Shot,0,0.052
8476883,4,81.0,8.0,Wrist Shot,1,0.171
8476883,1,88.0,11.0,Wrist Shot,0,0.123
8471734,1,81.0,8.0,Wrist Shot,0,0.159
8476883,1,41.0,-23.0,Slap Shot,0,0.035
8476883,1,40.0,-6.0,Wrist Shot,0,0.026
8476883,1,47.0,-33.0,Wrist Shot,0,0.02
8476883,1,83.0,4.0,Wrist Shot,0,0.205
8476883,1,68.0,6.0,Backhand,1,0.156
8476883,1,50.0,29.0,Snap Shot,0,0.021
8476883,1,47.0,27.0,Wrist Shot,0,0.018
8476883,1,43.0,-24.0,Wrist Shot,0,0.024
8471734,1,72.0,-23.0,Snap Shot,0,0.096
8471734,1,54.0,18.0,Slap Shot,0,0.105
8471734,1,54.0,1.0,Slap Shot,0,0.113
8471734,1,72.0,-22.0,Wrist Shot,0,0.06
8476883,1,84.0,-15.0,Wrist Shot,0,0.081
8476883,1,36.0,35.0,Wrist Shot,0,0.016
8476883,1,34.0,-21.0,Wrist Shot,0,0.023
8476883,2,60.0,18.0,Slap Shot,1,0.109
8476883,2,40.0,-28.0,Wrist Shot,0,0.021
8476883,2,74.0,-1.0,Wrist Shot,0,0.158
8471734,2,82.0,5.0,Wrist Shot,1,0.204
8471734,2,44.0,-17.0,Wrist Shot,0,0.027
8471734,2,61.0,-38.0,Wrist Shot,0,0.021
8476883,2,92.0,18.0,Wrist Shot,0,0.079
8476883,2,38.0,21.0,Slap Shot,0,0.035
8471734,2,55.0,-18.0,Slap Shot,0,0.099
8471734,2,73.0,-13.0,Slap Shot,0,0.219
8471734,2,63.0,21.0,Slap Shot,0,0.156
8471734,2,47.0,0.0,Slap Shot,0,0.106
8471734,2,76.0,-22.0,Slap Shot,1,0.121
8476883,2,16.0,-29.0,Wrist Shot,0,0.017
8476883,2,41.0,-1.0,Slap Shot,0,0.044
8476883,2,52.0,8.0,Backhand,0,0.053
8476883,2,48.0,-11.0,Snap Shot,0,0.054
8471734,2,82.0,11.0,Wrist Shot,0,0.122
8471734,2,77.0,1.0,Backhand,0,0.175
8476883,2,37.0,17.0,Slap Shot,0,0.035
8471734,2,39.0,22.0,Wrist Shot,0,0.026
8471734,2,37.0,-25.0,Snap Shot,0,0.027
8471734,3,79.0,-18.0,Wrist Shot,0,0.087
8476883,3,63.0,-27.0,Wrist Shot,0,0.037
8471734,3,38.0,-27.0,Wrist Shot,1,0.021
8476883,3,-5.0,38.0,Wrist Shot,0,0.014
8476883,3,70.0,5.0,Backhand,0,0.141
8476883,3,73.0,-15.0,Wrist Shot,0,0.101
